2040
4	3
4	6
4	9
4	12
4	15
4	18
4	21
4	24
4	27
4	30
4	33
4	36
4	39
4	42
4	45
4	48
4	51
4	54
4	57
4	60
4	63
4	66
4	69
4	72
4	75
4	78
4	81
4	84
4	87
4	90
4	93
4	96
4	99
4	102
4	105
4	108
4	111
4	114
4	117
4	120
4	123
4	126
4	129
4	132
4	135
4	138
4	141
4	144
4	147
4	150
4	153
4	156
4	159
4	162
4	165
4	168
4	171
4	174
4	177
4	180
4	183
4	186
4	189
4	192
4	195
4	198
4	201
4	204
4	207
4	210
4	213
4	216
4	219
4	222
4	225
4	228
4	231
4	234
4	237
4	240
4	243
4	246
4	249
4	252
4	255
4	258
4	261
4	264
4	267
4	270
4	273
4	276
4	279
4	282
4	285
4	288
4	291
4	294
4	297
4	300
4	303
4	306
4	309
4	312
4	315
4	318
4	321
4	324
4	327
4	330
4	333
4	336
4	339
4	342
4	345
4	348
4	351
4	354
4	357
4	360
4	363
4	366
4	369
4	372
4	375
4	378
4	381
4	384
4	387
4	390
4	393
4	396
4	399
4	402
4	405
4	408
4	411
4	414
4	417
4	420
4	423
4	426
4	429
4	432
4	435
4	438
4	441
4	444
4	447
4	450
4	453
4	456
4	459
4	462
4	465
4	468
4	471
4	474
4	477
4	480
4	483
4	486
4	489
4	492
4	495
4	498
4	501
4	504
4	507
4	510
8	3
8	6
8	9
8	12
8	15
8	18
8	21
8	24
8	27
8	30
8	33
8	36
8	39
8	42
8	45
8	48
8	51
8	54
8	57
8	60
8	63
8	66
8	69
8	72
8	75
8	78
8	81
8	84
8	87
8	90
8	93
8	96
8	99
8	102
8	105
8	108
8	111
8	114
8	117
8	120
8	123
8	126
8	129
8	132
8	135
8	138
8	141
8	144
8	147
8	150
8	153
8	156
8	159
8	162
8	165
8	168
8	171
8	174
8	177
8	180
8	183
8	186
8	189
8	192
8	195
8	198
8	201
8	204
8	207
8	210
8	213
8	216
8	219
8	222
8	225
8	228
8	231
8	234
8	237
8	240
8	243
8	246
8	249
8	252
8	255
8	258
8	261
8	264
8	267
8	270
8	273
8	276
8	279
8	282
8	285
8	288
8	291
8	294
8	297
8	300
8	303
8	306
8	309
8	312
8	315
8	318
8	321
8	324
8	327
8	330
8	333
8	336
8	339
8	342
8	345
8	348
8	351
8	354
8	357
8	360
8	363
8	366
8	369
8	372
8	375
8	378
8	381
8	384
8	387
8	390
8	393
8	396
8	399
8	402
8	405
8	408
8	411
8	414
8	417
8	420
8	423
8	426
8	429
8	432
8	435
8	438
8	441
8	444
8	447
8	450
8	453
8	456
8	459
8	462
8	465
8	468
8	471
8	474
8	477
8	480
8	483
8	486
8	489
8	492
8	495
8	498
8	501
8	504
8	507
8	510
12	3
12	6
12	9
12	12
12	15
12	18
12	21
12	24
12	27
12	30
12	33
12	36
12	39
12	42
12	45
12	48
12	51
12	54
12	57
12	60
12	63
12	66
12	69
12	72
12	75
12	78
12	81
12	84
12	87
12	90
12	93
12	96
12	99
12	102
12	105
12	108
12	111
12	114
12	117
12	120
12	123
12	126
12	129
12	132
12	135
12	138
12	141
12	144
12	147
12	150
12	153
12	156
12	159
12	162
12	165
12	168
12	171
12	174
12	177
12	180
12	183
12	186
12	189
12	192
12	195
12	198
12	201
12	204
12	207
12	210
12	213
12	216
12	219
12	222
12	225
12	228
12	231
12	234
12	237
12	240
12	243
12	246
12	249
12	252
12	255
12	258
12	261
12	264
12	267
12	270
12	273
12	276
12	279
12	282
12	285
12	288
12	291
12	294
12	297
12	300
12	303
12	306
12	309
12	312
12	315
12	318
12	321
12	324
12	327
12	330
12	333
12	336
12	339
12	342
12	345
12	348
12	351
12	354
12	357
12	360
12	363
12	366
12	369
12	372
12	375
12	378
12	381
12	384
12	387
12	390
12	393
12	396
12	399
12	402
12	405
12	408
12	411
12	414
12	417
12	420
12	423
12	426
12	429
12	432
12	435
12	438
12	441
12	444
12	447
12	450
12	453
12	456
12	459
12	462
12	465
12	468
12	471
12	474
12	477
12	480
12	483
12	486
12	489
12	492
12	495
12	498
12	501
12	504
12	507
12	510
16	3
16	6
16	9
16	12
16	15
16	18
16	21
16	24
16	27
16	30
16	33
16	36
16	39
16	42
16	45
16	48
16	51
16	54
16	57
16	60
16	63
16	66
16	69
16	72
16	75
16	78
16	81
16	84
16	87
16	90
16	93
16	96
16	99
16	102
