1530	
4	5
4	10
4	15
4	20
4	25
4	30
4	35
4	40
4	45
4	50
4	55
4	60
4	65
4	70
4	75
4	80
4	85
4	90
4	95
4	100
4	105
4	110
4	115
4	120
4	125
4	130
4	135
4	140
4	145
4	150
4	155
4	160
4	165
4	170
4	175
4	180
4	185
4	190
4	195
4	200
4	205
4	210
4	215
4	220
4	225
4	230
4	235
4	240
4	245
4	250
4	255
4	260
4	265
4	270
4	275
4	280
4	285
4	290
4	295
4	300
4	305
4	310
4	315
4	320
4	325
4	330
4	335
4	340
4	345
4	350
4	355
4	360
4	365
4	370
4	375
4	380
4	385
4	390
4	395
4	400
4	405
4	410
4	415
4	420
4	425
4	430
4	435
4	440
4	445
4	450
4	455
4	460
4	465
4	470
4	475
4	480
4	485
4	490
4	495
4	500
4	505
4	510
8	5
8	10
8	15
8	20
8	25
8	30
8	35
8	40
8	45
8	50
8	55
8	60
8	65
8	70
8	75
8	80
8	85
8	90
8	95
8	100
8	105
8	110
8	115
8	120
8	125
8	130
8	135
8	140
8	145
8	150
8	155
8	160
8	165
8	170
8	175
8	180
8	185
8	190
8	195
8	200
8	205
8	210
8	215
8	220
8	225
8	230
8	235
8	240
8	245
8	250
8	255
8	260
8	265
8	270
8	275
8	280
8	285
8	290
8	295
8	300
8	305
8	310
8	315
8	320
8	325
8	330
8	335
8	340
8	345
8	350
8	355
8	360
8	365
8	370
8	375
8	380
8	385
8	390
8	395
8	400
8	405
8	410
8	415
8	420
8	425
8	430
8	435
8	440
8	445
8	450
8	455
8	460
8	465
8	470
8	475
8	480
8	485
8	490
8	495
8	500
8	505
8	510
12	5
12	10
12	15
12	20
12	25
12	30
12	35
12	40
12	45
12	50
12	55
12	60
12	65
12	70
12	75
12	80
12	85
12	90
12	95
12	100
12	105
12	110
12	115
12	120
12	125
12	130
12	135
12	140
12	145
12	150
12	155
12	160
12	165
12	170
12	175
12	180
12	185
12	190
12	195
12	200
12	205
12	210
12	215
12	220
12	225
12	230
12	235
12	240
12	245
12	250
12	255
12	260
12	265
12	270
12	275
12	280
12	285
12	290
12	295
12	300
12	305
12	310
12	315
12	320
12	325
12	330
12	335
12	340
12	345
12	350
12	355
12	360
12	365
12	370
12	375
12	380
12	385
12	390
12	395
12	400
12	405
12	410
12	415
12	420
12	425
12	430
12	435
12	440
12	445
12	450
12	455
12	460
12	465
12	470
12	475
12	480
12	485
12	490
12	495
12	500
12	505
12	510
16	5
16	10
16	15
16	20
16	25
16	30
16	35
16	40
16	45
16	50
16	55
16	60
16	65
16	70
16	75
16	80
16	85
16	90
16	95
16	100
16	105
16	110
16	115
16	120
16	125
16	130
16	135
16	140
16	145
16	150
16	155
16	160
16	165
16	170
16	175
16	180
16	185
16	190
16	195
16	200
16	205
16	210
16	215
16	220
16	225
16	230
16	235
16	240
16	245
16	250
16	255
16	260
16	265
16	270
16	275
16	280
16	285
16	290
16	295
16	300
16	305
16	310
16	315
16	320
16	325
16	330
16	335
16	340
16	345
16	350
16	355
16	360
16	365
16	370
16	375
16	380
16	385
16	390
16	395
16	400
16	405
16	410
16	415
16	420
16	425
16	430
16	435
16	440
16	445
16	450
16	455
16	460
16	465
16	470
16	475
16	480
16	485
16	490
16	495
16	500
16	505
16	510
20	5
20	10
20	15
20	20
20	25
20	30
20	35
20	40
20	45
20	50
20	55
20	60
20	65
20	70
20	75
20	80
20	85
20	90
20	95
20	100
20	105
20	110
20	115
20	120
20	125
20	130
20	135
20	140
20	145
20	150
20	155
20	160
20	165
20	170
20	175
20	180
20	185
20	190
20	195
20	200
20	205
20	210
20	215
20	220
20	225
20	230
20	235
20	240
20	245
20	250
20	255
20	260
20	265
20	270
20	275
20	280
20	285
20	290
20	295
20	300
20	305
20	310
20	315
20	320
20	325
20	330
20	335
20	340
20	345
20	350
20	355
20	360
20	365
20	370
20	375
20	380
20	385
20	390
20	395
20	400
20	405
20	410
20	415
20	420
20	425
20	430
20	435
20	440
20	445
20	450
20	455
20	460
20	465
20	470
20	475
20	480
20	485
20	490
20	495
20	500
20	505
20	510
24	5
24	10
24	15
24	20
24	25
24	30
24	35
24	40
24	45
24	50
24	55
24	60
24	65
24	70
24	75
24	80
24	85
24	90
24	95
24	100
24	105
24	110
24	115
24	120
24	125
24	130
24	135
24	140
24	145
24	150
24	155
24	160
24	165
24	170
24	175
24	180
24	185
24	190
24	195
24	200
24	205
24	210
24	215
24	220
24	225
24	230
24	235
24	240
24	245
24	250
24	255
24	260
24	265
24	270
24	275
24	280
24	285
24	290
24	295
24	300
24	305
24	310
24	315
24	320
24	325
24	330
24	335
24	340
24	345
24	350
24	355
24	360
24	365
24	370
24	375
24	380
24	385
24	390
24	395
24	400
24	405
24	410
24	415
24	420
24	425
24	430
24	435
24	440
24	445
24	450
24	455
24	460
24	465
24	470
24	475
24	480
24	485
24	490
24	495
24	500
24	505
24	510
28	5
28	10
28	15
28	20
28	25
28	30
28	35
28	40
28	45
28	50
28	55
28	60
28	65
28	70
28	75
28	80
28	85
28	90
28	95
28	100
28	105
28	110
28	115
28	120
28	125
28	130
28	135
28	140
28	145
28	150
28	155
28	160
28	165
28	170
28	175
28	180
28	185
28	190
28	195
28	200
28	205
28	210
28	215
28	220
28	225
28	230
28	235
28	240
28	245
28	250
28	255
28	260
28	265
28	270
28	275
28	280
28	285
28	290
28	295
28	300
28	305
28	310
28	315
28	320
28	325
28	330
28	335
28	340
28	345
28	350
28	355
28	360
28	365
28	370
28	375
28	380
28	385
28	390
28	395
28	400
28	405
28	410
28	415
28	420
28	425
28	430
28	435
28	440
28	445
28	450
28	455
28	460
28	465
28	470
28	475
28	480
28	485
28	490
28	495
28	500
28	505
28	510
32	5
32	10
32	15
32	20
32	25
32	30
32	35
32	40
32	45
32	50
32	55
32	60
32	65
32	70
32	75
32	80
32	85
32	90
32	95
32	100
32	105
32	110
32	115
32	120
32	125
32	130
32	135
32	140
32	145
32	150
32	155
32	160
32	165
32	170
32	175
32	180
32	185
32	190
32	195
32	200
32	205
32	210
32	215
32	220
32	225
32	230
32	235
32	240
32	245
32	250
32	255
32	260
32	265
32	270
32	275
32	280
32	285
32	290
32	295
32	300
32	305
32	310
32	315
32	320
32	325
32	330
32	335
32	340
32	345
32	350
32	355
32	360
32	365
32	370
32	375
32	380
32	385
32	390
32	395
32	400
32	405
32	410
32	415
32	420
32	425
32	430
32	435
32	440
32	445
32	450
32	455
32	460
32	465
32	470
32	475
32	480
32	485
32	490
32	495
32	500
32	505
32	510
36	5
36	10
36	15
36	20
36	25
36	30
36	35
36	40
36	45
36	50
36	55
36	60
36	65
36	70
36	75
36	80
36	85
36	90
36	95
36	100
36	105
36	110
36	115
36	120
36	125
36	130
36	135
36	140
36	145
36	150
36	155
36	160
36	165
36	170
36	175
36	180
36	185
36	190
36	195
36	200
36	205
36	210
36	215
36	220
36	225
36	230
36	235
36	240
36	245
36	250
36	255
36	260
36	265
36	270
36	275
36	280
36	285
36	290
36	295
36	300
36	305
36	310
36	315
36	320
36	325
36	330
36	335
36	340
36	345
36	350
36	355
36	360
36	365
36	370
36	375
36	380
36	385
36	390
36	395
36	400
36	405
36	410
36	415
36	420
36	425
36	430
36	435
36	440
36	445
36	450
36	455
36	460
36	465
36	470
36	475
36	480
36	485
36	490
36	495
36	500
36	505
36	510
40	5
40	10
40	15
40	20
40	25
40	30
40	35
40	40
40	45
40	50
40	55
40	60
40	65
40	70
40	75
40	80
40	85
40	90
40	95
40	100
40	105
40	110
40	115
40	120
40	125
40	130
40	135
40	140
40	145
40	150
40	155
40	160
40	165
40	170
40	175
40	180
40	185
40	190
40	195
40	200
40	205
40	210
40	215
40	220
40	225
40	230
40	235
40	240
40	245
40	250
40	255
40	260
40	265
40	270
40	275
40	280
40	285
40	290
40	295
40	300
40	305
40	310
40	315
40	320
40	325
40	330
40	335
40	340
40	345
40	350
40	355
40	360
40	365
40	370
40	375
40	380
40	385
40	390
40	395
40	400
40	405
40	410
40	415
40	420
40	425
40	430
40	435
40	440
40	445
40	450
40	455
40	460
40	465
40	470
40	475
40	480
40	485
40	490
40	495
40	500
40	505
40	510
44	5
44	10
44	15
44	20
44	25
44	30
44	35
44	40
44	45
44	50
44	55
44	60
44	65
44	70
44	75
44	80
44	85
44	90
44	95
44	100
44	105
44	110
44	115
44	120
44	125
44	130
44	135
44	140
44	145
44	150
44	155
44	160
44	165
44	170
44	175
44	180
44	185
44	190
44	195
44	200
44	205
44	210
44	215
44	220
44	225
44	230
44	235
44	240
44	245
44	250
44	255
44	260
44	265
44	270
44	275
44	280
44	285
44	290
44	295
44	300
44	305
44	310
44	315
44	320
44	325
44	330
44	335
44	340
44	345
44	350
44	355
44	360
44	365
44	370
44	375
44	380
44	385
44	390
44	395
44	400
44	405
44	410
44	415
44	420
44	425
44	430
44	435
44	440
44	445
44	450
44	455
44	460
44	465
44	470
44	475
44	480
44	485
44	490
44	495
44	500
44	505
44	510
48	5
48	10
48	15
48	20
48	25
48	30
48	35
48	40
48	45
48	50
48	55
48	60
48	65
48	70
48	75
48	80
48	85
48	90
48	95
48	100
48	105
48	110
48	115
48	120
48	125
48	130
48	135
48	140
48	145
48	150
48	155
48	160
48	165
48	170
48	175
48	180
48	185
48	190
48	195
48	200
48	205
48	210
48	215
48	220
48	225
48	230
48	235
48	240
48	245
48	250
48	255
48	260
48	265
48	270
48	275
48	280
48	285
48	290
48	295
48	300
48	305
48	310
48	315
48	320
48	325
48	330
48	335
48	340
48	345
48	350
48	355
48	360
48	365
48	370
48	375
48	380
48	385
48	390
48	395
48	400
48	405
48	410
48	415
48	420
48	425
48	430
48	435
48	440
48	445
48	450
48	455
48	460
48	465
48	470
48	475
48	480
48	485
48	490
48	495
48	500
48	505
48	510
52	5
52	10
52	15
52	20
52	25
52	30
52	35
52	40
52	45
52	50
52	55
52	60
52	65
52	70
52	75
52	80
52	85
52	90
52	95
52	100
52	105
52	110
52	115
52	120
52	125
52	130
52	135
52	140
52	145
52	150
52	155
52	160
52	165
52	170
52	175
52	180
52	185
52	190
52	195
52	200
52	205
52	210
52	215
52	220
52	225
52	230
52	235
52	240
52	245
52	250
52	255
52	260
52	265
52	270
52	275
52	280
52	285
52	290
52	295
52	300
52	305
52	310
52	315
52	320
52	325
52	330
52	335
52	340
52	345
52	350
52	355
52	360
52	365
52	370
52	375
52	380
52	385
52	390
52	395
52	400
52	405
52	410
52	415
52	420
52	425
52	430
52	435
52	440
52	445
52	450
52	455
52	460
52	465
52	470
52	475
52	480
52	485
52	490
52	495
52	500
52	505
52	510
56	5
56	10
56	15
56	20
56	25
56	30
56	35
56	40
56	45
56	50
56	55
56	60
56	65
56	70
56	75
56	80
56	85
56	90
56	95
56	100
56	105
56	110
56	115
56	120
56	125
56	130
56	135
56	140
56	145
56	150
56	155
56	160
56	165
56	170
56	175
56	180
56	185
56	190
56	195
56	200
56	205
56	210
56	215
56	220
56	225
56	230
56	235
56	240
56	245
56	250
56	255
56	260
56	265
56	270
56	275
56	280
56	285
56	290
56	295
56	300
56	305
56	310
56	315
56	320
56	325
56	330
56	335
56	340
56	345
56	350
56	355
56	360
56	365
56	370
56	375
56	380
56	385
56	390
56	395
56	400
56	405
56	410
56	415
56	420
56	425
56	430
56	435
56	440
56	445
56	450
56	455
56	460
56	465
56	470
56	475
56	480
56	485
56	490
56	495
56	500
56	505
56	510
60	5
60	10
60	15
60	20
60	25
60	30
60	35
60	40
60	45
60	50
60	55
60	60
60	65
60	70
60	75
60	80
60	85
60	90
60	95
60	100
60	105
60	110
60	115
60	120
60	125
60	130
60	135
60	140
60	145
60	150
60	155
60	160
60	165
60	170
60	175
60	180
60	185
60	190
60	195
60	200
60	205
60	210
60	215
60	220
60	225
60	230
60	235
60	240
60	245
60	250
60	255
60	260
60	265
60	270
60	275
60	280
60	285
60	290
60	295
60	300
60	305
60	310
60	315
60	320
60	325
60	330
60	335
60	340
60	345
60	350
60	355
60	360
60	365
60	370
60	375
60	380
60	385
60	390
60	395
60	400
60	405
60	410
60	415
60	420
60	425
60	430
60	435
60	440
60	445
60	450
60	455
60	460
60	465
60	470
60	475
60	480
60	485
60	490
60	495
60	500
60	505
60	510
